Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Brad,2017-06-09 00:51:13,00:00:01,,"American Horror Story: Coven: Burn, Witch. Burn! (Episode 5)",,Sony PS4,00:00:07,Not latest view,US (United States)
Brad,2017-06-09 00:07:00,00:44:13,,American Horror Story: Coven: Fearful Pranks Ensue (Episode 4),,Sony PS4,00:44:19,00:44:19,US (United States)
Brad,2017-06-08 23:14:25,00:52:34,Autoplayed: user action: Unspecified; ,American Horror Story: Coven: The Replacements (Episode 3),,Sony PS4,00:52:34,00:52:34,US (United States)
Brad,2017-06-08 00:28:12,00:42:18,,American Horror Story: Coven: Boy Parts (Episode 2),,Sony PS4,00:42:24,00:42:24,US (United States)
Brad,2017-06-07 23:39:48,00:48:23,Autoplayed: user action: Unspecified; ,American Horror Story: Coven: Bitchcraft (Episode 1),,Sony PS4,00:48:23,00:48:23,US (United States)
Brad,2017-06-07 00:19:18,00:45:55,,American Horror Story: Asylum: Madness Ends (Episode 13),,Sony PS4,00:46:01,00:46:01,US (United States)
Brad,2017-06-06 23:36:06,00:43:12,,American Horror Story: Asylum: Continuum (Episode 12),,Sony PS4,00:43:18,00:43:18,US (United States)
Brad,2017-06-06 22:48:05,00:45:28,Autoplayed: user action: Unspecified; ,American Horror Story: Asylum: Spilt Milk (Episode 11),,Sony PS4,00:45:28,00:45:28,US (United States)
Brad,2017-06-06 21:34:26,01:13:24,Autoplayed: user action: Unspecified; ,Young Frankenstein,,Sony PS4,01:45:37,Not latest view,US (United States)
Brad,2017-06-06 21:34:21,00:00:01,Autoplayed: user action: None; ,American Horror Story: Asylum: Spilt Milk (Episode 11),,Sony PS4,00:00:01,Not latest view,US (United States)
Brad,2017-06-06 00:47:01,00:32:14,Autoplayed: user action: Unspecified; ,Young Frankenstein,,Sony PS4,00:32:14,Not latest view,US (United States)
Brad,2017-06-05 22:44:01,00:14:47,,Archer: Season 5: Archer Vice: A Debt of Honor (Episode 3),,Sony PS4,00:14:53,Not latest view,US (United States)
Brad,2017-06-05 22:27:14,00:16:45,Autoplayed: user action: Unspecified; ,Archer: Season 5: Archer Vice: A Kiss While Dying (Episode 2),,Sony PS4,00:21:07,00:21:07,US (United States)
Brad,2017-06-04 23:57:36,00:39:13,,American Horror Story: Asylum: The Name Game (Episode 10),,Sony PS4,00:39:19,00:39:19,US (United States)
Brad,2017-06-04 23:17:29,00:40:06,,American Horror Story: Asylum: The Coat Hanger (Episode 9),,Sony PS4,00:40:12,00:40:12,US (United States)
Brad,2017-06-04 22:37:47,00:39:24,,American Horror Story: Asylum: Unholy Night (Episode 8),,Sony PS4,00:39:30,00:39:30,US (United States)
Brad,2017-06-04 21:56:25,00:41:22,,American Horror Story: Asylum: Dark Cousin (Episode 7),,Sony PS4,00:41:28,00:41:28,US (United States)
Brad,2017-06-04 21:15:39,00:40:45,,American Horror Story: Asylum: Origins of Monstrosity (Episode 6),,Sony PS4,00:40:51,00:40:51,US (United States)
Brad,2017-06-04 20:33:28,00:42:10,,American Horror Story: Asylum: I Am Anne Frank Part 2 (Episode 5),,Sony PS4,00:42:16,00:42:16,US (United States)
Brad,2017-06-04 19:51:34,00:41:53,Autoplayed: user action: Unspecified; ,American Horror Story: Asylum: I Am Anne Frank Part 1 (Episode 4),,Sony PS4,00:41:53,00:41:53,US (United States)
Brad,2017-06-04 19:35:54,00:15:34,,"AJIN: Demi-Human: Season 1: Whew, I'm beat (Episode 12)",,Sony PS4,00:17:28,00:17:28,US (United States)
Brad,2017-06-04 19:15:53,00:19:57,,AJIN: Demi-Human: Season 1: It's show time (Episode 11),,Sony PS4,00:21:41,00:21:41,US (United States)
Brad,2017-06-04 19:13:17,00:02:34,Autoplayed: user action: Unspecified; ,AJIN: Demi-Human: Season 1: They start to decay as soon as they're created (Episode 10),,Sony PS4,00:22:57,00:22:57,US (United States)
Brad,2017-06-04 19:08:44,00:04:18,,Archer: Season 5: Archer Vice: A Kiss While Dying (Episode 2),,Sony PS4,00:04:24,Not latest view,US (United States)
Brad,2017-06-04 18:48:51,00:19:33,,Archer: Season 5: Archer Vice: White Elephant (Episode 1),,Sony PS4,00:19:39,00:19:39,US (United States)
Brad,2017-06-04 18:27:49,00:21:01,,Archer: Season 4: Sea Tunt: Part II (Episode 13),,Sony PS4,00:21:05,00:21:05,US (United States)
Brad,2017-06-04 18:06:53,00:20:55,,Archer: Season 4: Sea Tunt: Part I (Episode 12),,Sony PS4,00:20:59,00:20:59,US (United States)
Brad,2017-06-04 17:51:32,00:15:19,Autoplayed: user action: Unspecified; ,Archer: Season 4: The Papal Chase (Episode 11),,Sony PS4,00:19:01,00:19:01,US (United States)
Brad,2017-06-04 16:57:07,00:03:39,,Archer: Season 4: The Papal Chase (Episode 11),,Sony PS4,00:03:43,Not latest view,US (United States)
Brad,2017-06-04 16:33:14,00:20:19,,Archer: Season 4: Un Chien Tangerine (Episode 10),,Sony PS4,00:20:23,00:20:23,US (United States)
Brad,2017-06-04 16:13:16,00:19:57,,Archer: Season 4: The Honeymooners (Episode 9),,Sony PS4,00:20:01,00:20:01,US (United States)
Brad,2017-06-04 15:52:13,00:21:03,,Archer: Season 4: Coyote Lovely (Episode 8),,Sony PS4,00:21:07,00:21:07,US (United States)
Brad,2017-06-04 15:39:22,00:12:50,,Archer: Season 4: Live and Let Dine (Episode 7),,Sony PS4,00:19:59,00:19:59,US (United States)
Brad,2017-06-04 13:38:30,00:07:06,,Archer: Season 4: Live and Let Dine (Episode 7),,Sony PS4,00:07:10,Not latest view,US (United States)
Brad,2017-06-04 13:17:21,00:21:09,,Archer: Season 4: Once Bitten (Episode 6),,Sony PS4,00:21:13,00:21:13,US (United States)
Brad,2017-06-04 12:49:43,00:20:42,,Archer: Season 4: Viscous Coupling (Episode 5),,Sony PS4,00:20:46,00:20:46,US (United States)
Brad,2017-06-04 12:29:04,00:20:39,,Archer: Season 4: Midnight Ron (Episode 4),,Sony PS4,00:20:43,00:20:43,US (United States)
Brad,2017-06-04 12:22:03,00:06:58,Autoplayed: user action: Unspecified; ,Archer: Season 4: Legs (Episode 3),,Sony PS4,00:20:27,00:20:27,US (United States)
Brad,2017-06-04 04:31:13,00:24:19,,Sherlock: Series 3: The Sign of Three (Episode 2),,Sony PS4,00:24:25,Not latest view,US (United States)
Brad,2017-06-04 03:09:39,01:21:20,,Sherlock: Series 3: The Empty Hearse (Episode 1),,Sony PS4,01:26:05,01:26:05,US (United States)
Brad,2017-06-04 03:08:15,00:00:02,Autoplayed: user action: None; ,Sherlock: Series 3: The Empty Hearse (Episode 1),,Sony PS4,00:00:02,Not latest view,US (United States)
Brad,2017-06-04 01:04:44,00:13:26,,Archer: Season 4: Legs (Episode 3),,Sony PS4,00:13:30,Not latest view,US (United States)
Brad,2017-06-04 00:46:48,00:17:53,Autoplayed: user action: Unspecified; ,Archer: Season 4: The Wind Cries Mary (Episode 2),,Sony PS4,00:21:34,00:21:34,US (United States)
Brad,2017-06-04 00:29:00,00:17:37,,AJIN: Demi-Human: Season 1: They start to decay as soon as they're created (Episode 10),,Sony PS4,00:20:25,Not latest view,US (United States)
Brad,2017-06-04 00:06:47,00:22:12,,"AJIN: Demi-Human: Season 1: Wait, let's talk it over (Episode 9)",,Sony PS4,00:22:58,00:22:58,US (United States)
Brad,2017-06-03 23:44:16,00:19:24,,AJIN: Demi-Human: Season 1: Brace yourselves (Episode 8),,Sony PS4,00:22:56,00:22:56,US (United States)
Brad,2017-06-03 23:19:46,00:24:17,,AJIN: Demi-Human: Season 1: I swear I'll cover the whole thing up (Episode 7),,Sony PS4,00:24:17,00:24:17,US (United States)
Brad,2017-06-03 22:53:19,00:24:17,Autoplayed: user action: Unspecified; ,AJIN: Demi-Human: Season 1: I'm gonna kill you too (Episode 6),,Sony PS4,00:24:17,00:24:17,US (United States)
Brad,2017-06-03 21:58:10,00:00:18,,AJIN: Demi-Human: Season 1: I'm gonna kill you too (Episode 6),,Sony PS4,00:00:18,Not latest view,US (United States)
Brad,2017-06-03 21:36:14,00:21:55,Autoplayed: user action: Unspecified; ,"AJIN: Demi-Human: Season 1: But when it comes down to it, you still want them to help you... You’re the worst kind of trash… (Episode 5)",,Sony PS4,00:21:55,00:21:55,US (United States)
Brad,2017-06-03 17:41:40,00:21:33,,AJIN: Demi-Human: Season 1: Have you ever seen a black ghost? (Episode 4),,Sony PS4,00:21:33,00:21:33,US (United States)
Brad,2017-06-03 17:41:11,00:00:04,Autoplayed: user action: Unspecified; ,AJIN: Demi-Human: Season 1: What's that stuff have to do with us? (Episode 1),,Sony PS4,00:00:04,00:00:04,US (United States)
Brad,2017-06-03 17:38:06,00:00:02,Autoplayed: user action: None; ,AJIN: Demi-Human: Season 1: What's that stuff have to do with us? (Episode 1),,Sony PS4,00:00:02,Not latest view,US (United States)
Brad,2017-06-03 17:37:50,00:00:02,Autoplayed: user action: None; ,AJIN: Demi-Human: Season 1: What's that stuff have to do with us? (Episode 1),,Sony PS4,00:00:02,Not latest view,US (United States)
Brad,2017-06-03 17:31:14,00:03:37,,Archer: Season 4: The Wind Cries Mary (Episode 2),,Sony PS4,00:03:41,Not latest view,US (United States)
Brad,2017-06-03 17:30:18,00:00:55,Autoplayed: user action: Unspecified; ,Archer: Season 4: Fugue and Riffs (Episode 1),,Sony PS4,00:20:58,00:20:58,US (United States)
Brad,2017-06-03 15:55:02,00:20:00,,Archer: Season 4: Fugue and Riffs (Episode 1),,Sony PS4,00:20:04,Not latest view,US (United States)
Brad,2017-06-03 15:34:10,00:20:51,,"Archer: Season 3: Space Race, Part 2 (Episode 13)",,Sony PS4,00:20:57,00:20:57,US (United States)
Brad,2017-06-03 15:13:21,00:20:04,,"Archer: Season 3: Space Race, Part 1 (Episode 12)",,Sony PS4,00:20:10,00:20:10,US (United States)
Brad,2017-06-03 14:51:59,00:21:21,,Archer: Season 3: Skin Game (Episode 11),,Sony PS4,00:21:27,00:21:27,US (United States)
Brad,2017-06-03 14:30:33,00:21:25,,Archer: Season 3: Crossing Over (Episode 10),,Sony PS4,00:21:31,00:21:31,US (United States)
Brad,2017-06-03 14:08:29,00:21:24,,Archer: Season 3: Bloody Ferlin (Episode 9),,Sony PS4,00:21:28,00:21:28,US (United States)
Brad,2017-06-03 13:47:04,00:21:23,,Archer: Season 3: Lo Scandalo (Episode 8),,Sony PS4,00:21:29,00:21:29,US (United States)
Brad,2017-06-03 13:26:30,00:20:34,,Archer: Season 3: Drift Problem (Episode 7),,Sony PS4,00:20:40,00:20:40,US (United States)
Brad,2017-06-03 13:24:50,00:01:38,Autoplayed: user action: Unspecified; ,Archer: Season 3: The Limited (Episode 6),,Sony PS4,00:20:39,00:20:39,US (United States)
Brad,2017-06-03 01:42:13,00:41:00,,American Horror Story: Asylum: Nor'easter (Episode 3),,Sony PS4,00:41:06,00:41:06,US (United States)
Brad,2017-06-03 00:58:40,00:43:33,,American Horror Story: Asylum: Tricks and Treats (Episode 2),,Sony PS4,00:43:39,00:43:39,US (United States)
Brad,2017-06-03 00:04:59,00:45:42,Autoplayed: user action: Unspecified; ,American Horror Story: Asylum: Welcome to Briarcliff (Episode 1),,Sony PS4,00:45:42,00:45:42,US (United States)
Brad,2017-06-02 00:32:41,00:00:06,,American Horror Story: Asylum: Welcome to Briarcliff (Episode 1),,Sony PS4,00:00:12,Not latest view,US (United States)
Brad,2017-06-01 23:25:13,00:51:47,,American Horror Story: Murder House: Afterbirth (Episode 12),,Sony PS4,00:51:53,00:51:53,US (United States)
Brad,2017-06-01 22:43:35,00:41:37,,American Horror Story: Murder House: Birth (Episode 11),,Sony PS4,00:41:43,00:41:43,US (United States)
Brad,2017-06-01 22:01:18,00:42:15,Autoplayed: user action: Unspecified; ,American Horror Story: Murder House: Smoldering Children (Episode 10),,Sony PS4,00:42:15,00:42:15,US (United States)
Brad,2017-06-01 01:26:42,00:39:59,,American Horror Story: Murder House: Spooky Little Girl (Episode 9),,Sony PS4,00:40:05,00:40:05,US (United States)
Brad,2017-06-01 00:43:16,00:43:25,Autoplayed: user action: Unspecified; ,American Horror Story: Murder House: Rubber Man (Episode 8),,Sony PS4,00:43:25,00:43:25,US (United States)
Brad,2017-05-31 00:07:12,00:40:27,,American Horror Story: Murder House: Open House (Episode 7),,Sony PS4,00:40:33,00:40:33,US (United States)
Brad,2017-05-30 23:23:11,00:44:01,,American Horror Story: Murder House: Piggy Piggy (Episode 6),,Sony PS4,00:44:05,00:44:05,US (United States)
Brad,2017-05-30 22:42:16,00:40:49,Autoplayed: user action: Unspecified; ,American Horror Story: Murder House: Halloween Part 2 (Episode 5),,Sony PS4,00:40:49,00:40:49,US (United States)
Brad,2017-05-30 00:52:42,00:38:36,,American Horror Story: Murder House: Halloween Part 1 (Episode 4),,Sony PS4,00:38:42,00:38:42,US (United States)
Brad,2017-05-30 00:10:23,00:42:18,,American Horror Story: Murder House: Murder House (Episode 3),,Sony PS4,00:42:24,00:42:24,US (United States)
Brad,2017-05-29 23:27:54,00:42:28,,American Horror Story: Murder House: Home Invasion (Episode 2),,Sony PS4,00:42:28,00:42:28,US (United States)
Brad,2017-05-29 22:36:32,00:51:14,,American Horror Story: Murder House: Pilot (Episode 1),,Sony PS4,00:51:14,Not latest view,US (United States)
Brad,2017-05-29 22:36:03,00:00:03,Autoplayed: user action: None; ,American Horror Story: Murder House: Birth (Episode 11),,Sony PS4,00:36:53,Not latest view,US (United States)
Brad,2017-05-29 21:16:59,00:00:02,,The Office (U.S.): Season 7: Garage Sale (Episode 19),,Sony PS4,00:00:02,Not latest view,US (United States)
Brad,2017-05-29 20:55:07,00:21:51,,The Office (U.S.): Season 7: Todd Packer (Episode 18),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-29 20:33:16,00:21:50,,The Office (U.S.): Season 7: Threat Level Midnight (Episode 17),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-29 20:11:24,00:21:51,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 7: PDA (Episode 16),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-29 20:11:04,00:00:13,,Black Mirror: Season 3: Hated in the Nation (Episode 6),,Sony PS4,00:00:37,Not latest view,US (United States)
Brad,2017-05-29 19:12:12,00:58:45,,Black Mirror: Season 3: Men Against Fire (Episode 5),,Sony PS4,00:58:58,00:58:58,US (United States)
Brad,2017-05-29 19:11:59,00:00:05,Autoplayed: user action: None; ,Black Mirror: Season 3: Men Against Fire (Episode 5),,Sony PS4,00:00:37,Not latest view,US (United States)
Brad,2017-05-29 01:10:56,00:21:44,,The Office (U.S.): Season 7: The Search (Episode 15),,Sony PS4,00:21:44,00:21:44,US (United States)
Brad,2017-05-29 00:49:03,00:21:51,,The Office (U.S.): Season 7: The Seminar (Episode 14),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-29 00:45:50,00:03:05,,The Office (U.S.): Season 7: Ultimatum (Episode 13),,Sony PS4,00:03:05,00:03:05,US (United States)
Brad,2017-05-28 23:00:16,00:07:30,,The Office (U.S.): Season 7: Ultimatum (Episode 13),,Sony PS4,00:07:30,Not latest view,US (United States)
Brad,2017-05-28 22:41:54,00:18:21,,The Office (U.S.): Season 7: Classy Christmas: Part 2 (Episode 12),,Sony PS4,00:18:41,00:18:41,US (United States)
Brad,2017-05-28 22:17:01,00:24:52,,The Office (U.S.): Season 7: Classy Christmas: Part 1 (Episode 11),,Sony PS4,00:24:52,00:24:52,US (United States)
Brad,2017-05-28 21:58:07,00:18:52,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 7: China (Episode 10),,Sony PS4,00:21:58,00:21:58,US (United States)
Brad,2017-05-27 02:41:16,00:03:07,,The Office (U.S.): Season 7: China (Episode 10),,Sony PS4,00:03:07,Not latest view,US (United States)
Brad,2017-05-27 02:19:25,00:21:50,,The Office (U.S.): Season 7: WUPHF.com (Episode 9),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-27 01:57:34,00:21:50,,The Office (U.S.): Season 7: Viewing Party (Episode 8),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-27 01:55:56,00:01:37,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 7: Christening (Episode 7),,Sony PS4,00:21:36,00:21:36,US (United States)
Brad,2017-05-26 00:34:38,00:20:00,,The Office (U.S.): Season 7: Christening (Episode 7),,Sony PS4,00:20:00,Not latest view,US (United States)
Brad,2017-05-26 00:12:47,00:21:51,,The Office (U.S.): Season 7: Costume Contest (Episode 6),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-25 23:50:31,00:21:53,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 7: The Sting (Episode 5),,Sony PS4,00:21:53,00:21:53,US (United States)
Brad,2017-05-24 22:40:26,01:56:18,Autoplayed: user action: Unspecified; ,Sweeney Todd: The Demon Barber of Fleet Street,,Sony PS4,01:56:18,01:56:18,US (United States)
Brad,2017-05-24 00:31:21,00:21:51,,The Office (U.S.): Season 7: Sex Ed (Episode 4),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-24 00:09:29,00:21:51,,The Office (U.S.): Season 7: Andy's Play (Episode 3),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-23 23:47:33,00:21:54,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 7: Counseling (Episode 2),,Sony PS4,00:21:54,00:21:54,US (United States)
Brad,2017-05-21 22:55:18,01:57:22,Autoplayed: user action: Unspecified; ,Train to Busan,,Sony PS4,01:57:22,01:57:22,US (United States)
Brad,2017-05-21 22:32:20,00:21:44,,The Office (U.S.): Season 7: Nepotism (Episode 1),,Sony PS4,00:21:44,00:21:44,US (United States)
Brad,2017-05-21 22:10:29,00:21:50,,The Office (U.S.): Season 6: Whistleblower (Episode 26),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-21 22:03:21,00:07:06,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 6: The Chump (Episode 25),,Sony PS4,00:21:53,00:21:53,US (United States)
Brad,2017-05-20 20:28:40,00:18:57,,Archer: Season 3: The Limited (Episode 6),,Sony PS4,00:19:03,Not latest view,US (United States)
Brad,2017-05-20 20:22:16,00:06:22,,Archer: Season 3: El Contador (Episode 5),,Sony PS4,00:21:17,00:21:17,US (United States)
Brad,2017-05-20 16:53:20,00:09:29,Autoplayed: user action: Unspecified; ,Archer: Season 3: El Contador (Episode 5),,Sony PS4,00:14:55,Not latest view,US (United States)
Brad,2017-05-20 16:53:04,00:00:07,Autoplayed: user action: None; ,BLAME!,,Sony PS4,00:00:07,00:00:07,US (United States)
Brad,2017-05-20 01:32:46,00:00:41,,Dave Chappelle: Collection: Deep in the Heart of Texas: Dave Chappelle Live at Austin City Limits (Episode 2),,Sony PS4,00:00:45,00:00:45,US (United States)
Brad,2017-05-20 00:25:21,01:07:19,,Dave Chappelle: Collection: The Age of Spin: Dave Chappelle Live at The Hollywood Palladium (Episode 1),,Sony PS4,01:07:19,01:07:19,US (United States)
Brad,2017-05-19 01:07:18,00:14:47,,The Office (U.S.): Season 6: The Chump (Episode 25),,Sony PS4,00:14:47,Not latest view,US (United States)
Brad,2017-05-19 00:45:36,00:21:41,,The Office (U.S.): Season 6: The Cover-Up (Episode 24),,Sony PS4,00:21:41,00:21:41,US (United States)
Brad,2017-05-19 00:23:44,00:21:51,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 6: Body Language (Episode 23),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-18 23:00:47,01:20:55,Autoplayed: user action: Unspecified; ,The Blair Witch Project,,Sony PS4,01:20:54,01:20:54,US (United States)
Brad,2017-05-15 22:26:30,00:34:33,Autoplayed: user action: Unspecified; ,Grease,,Sony PS4,00:34:33,00:34:33,US (United States)
Brad,2017-05-15 01:00:26,00:21:45,,The Office (U.S.): Season 6: Secretary's Day (Episode 22),,Sony PS4,00:21:45,00:21:45,US (United States)
Brad,2017-05-15 00:38:12,00:21:48,,The Office (U.S.): Season 6: Happy Hour (Episode 21),,Sony PS4,00:21:48,00:21:48,US (United States)
Brad,2017-05-15 00:16:22,00:21:49,,The Office (U.S.): Season 6: New Leads (Episode 20),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2017-05-14 23:54:29,00:21:52,,The Office (U.S.): Season 6: St. Patrick's Day (Episode 19),,Sony PS4,00:21:52,00:21:52,US (United States)
Brad,2017-05-14 23:30:25,00:24:02,,The Office (U.S.): Season 6: Delivery: Part 2 (Episode 18),,Sony PS4,00:23:52,00:23:52,US (United States)
Brad,2017-05-14 23:10:58,00:19:21,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 6: Delivery: Part 1 (Episode 17),,Sony PS4,00:19:21,00:19:21,US (United States)
Brad,2017-05-12 16:34:40,01:18:58,Autoplayed: user action: Unspecified; ,Mulan 2,,Sony PS4,01:18:58,01:18:58,US (United States)
Brad,2017-05-12 00:44:37,01:18:48,Autoplayed: user action: Unspecified; ,Beyond the Gates,,Sony PS4,01:18:48,01:18:48,US (United States)
Brad,2017-05-11 00:24:53,00:21:49,,The Office (U.S.): Season 6: Manager and the Salesman (Episode 16),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2017-05-11 00:03:02,00:21:50,,The Office (U.S.): Season 6: Sabre (Episode 15),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-10 23:40:24,00:21:51,,The Office (U.S.): Season 6: The Banker (Episode 14),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-10 23:18:34,00:21:49,,The Office (U.S.): Season 6: Secret Santa (Episode 13),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2017-05-10 22:56:43,00:21:50,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-10 22:42:11,00:14:32,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 6: Shareholder Meeting (Episode 11),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-09 22:42:54,00:05:22,,Archer: Season 3: El Contador (Episode 5),,Sony PS4,00:05:28,Not latest view,US (United States)
Brad,2017-05-09 22:22:30,00:20:22,Autoplayed: user action: Unspecified; ,Archer: Season 3: The Man from Jupiter (Episode 4),,Sony PS4,00:20:22,00:20:22,US (United States)
Brad,2017-05-08 22:39:42,00:07:20,,The Office (U.S.): Season 6: Shareholder Meeting (Episode 11),,Sony PS4,00:07:20,Not latest view,US (United States)
Brad,2017-05-08 22:34:49,00:04:53,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 6: Murder (Episode 10),,Sony PS4,00:21:46,00:21:46,US (United States)
Brad,2017-05-08 01:25:45,00:16:55,,The Office (U.S.): Season 6: Murder (Episode 10),,Sony PS4,00:16:55,Not latest view,US (United States)
Brad,2017-05-08 01:03:54,00:21:51,,The Office (U.S.): Season 6: Double Date (Episode 9),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2017-05-08 00:42:17,00:21:36,,The Office (U.S.): Season 6: Koi Pond (Episode 8),,Sony PS4,00:21:36,00:21:36,US (United States)
Brad,2017-05-08 00:20:27,00:21:50,,The Office (U.S.): Season 6: The Lover (Episode 7),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-07 23:58:10,00:21:50,,The Office (U.S.): Season 6: Mafia (Episode 6),,Sony PS4,00:21:50,00:21:50,US (United States)
Brad,2017-05-07 23:37:43,00:20:26,,The Office (U.S.): Season 6: Niagara: Part 2 (Episode 5),,Sony PS4,00:21:48,00:21:48,US (United States)
Brad,2017-05-07 23:12:51,00:24:51,,The Office (U.S.): Season 6: Niagara: Part 1 (Episode 4),,Sony PS4,00:24:51,00:24:51,US (United States)
Brad,2017-05-07 22:51:02,00:21:49,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 6: The Promotion (Episode 3),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2017-05-06 19:00:04,00:19:17,,"Archer: Season 3: Heart of Archness, Part 3 (Episode 3)",,Sony PS4,00:19:23,00:19:23,US (United States)
Brad,2017-05-06 18:57:34,00:02:29,Autoplayed: user action: Unspecified; ,"Archer: Season 3: Heart of Archness, Part 2 (Episode 2)",,Sony PS4,00:19:44,00:19:44,US (United States)
Brad,2017-05-04 23:55:29,00:21:47,,The Office (U.S.): Season 6: The Meeting (Episode 2),,Sony PS4,00:21:47,00:21:47,US (United States)
Brad,2017-05-04 23:33:45,00:21:44,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 6: Gossip (Episode 1),,Sony PS4,00:21:44,00:21:44,US (United States)
Brad,2017-05-04 00:59:39,00:21:19,,The Office (U.S.): Season 5: Company Picnic (Episode 28),,Sony PS4,00:21:19,00:21:19,US (United States)
Brad,2017-05-04 00:38:12,00:21:26,,The Office (U.S.): Season 5: Cafe Disco (Episode 27),,Sony PS4,00:21:26,00:21:26,US (United States)
Brad,2017-05-04 00:34:49,00:03:22,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 5: Casual Friday (Episode 26),,Sony PS4,00:21:21,00:21:21,US (United States)
Brad,2017-05-02 00:03:00,00:18:00,,The Office (U.S.): Season 5: Casual Friday (Episode 26),,Sony PS4,00:18:00,Not latest view,US (United States)
Brad,2017-05-01 23:41:37,00:21:21,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 5: Broke (Episode 25),,Sony PS4,00:21:21,00:21:21,US (United States)
Brad,2017-05-01 23:41:32,00:00:02,,Cable Girls: Season 1: Chapter 1: Dreams (Episode 1),,Sony PS4,00:00:02,00:00:02,US (United States)
Brad,2017-04-30 23:31:05,00:00:08,,The Office (U.S.): Season 5: Broke (Episode 25),,Sony PS4,00:00:08,Not latest view,US (United States)
Brad,2017-04-30 23:09:44,00:21:20,,The Office (U.S.): Season 5: Heavy Competition (Episode 24),,Sony PS4,00:21:20,00:21:20,US (United States)
Brad,2017-04-30 22:54:15,00:15:28,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 5: Michael Scott Paper Company (Episode 23),,Sony PS4,00:21:20,00:21:20,US (United States)
Brad,2017-04-30 21:32:30,01:21:41,Autoplayed: user action: Unspecified; ,Lilo & Stitch,,Sony PS4,01:21:41,Not latest view,US (United States)
Brad,2017-04-29 16:42:14,00:17:16,Autoplayed: user action: Unspecified; ,"Archer: Season 3: Heart of Archness, Part 2 (Episode 2)",,Sony PS4,00:17:16,Not latest view,US (United States)
Brad,2017-04-29 16:42:02,00:00:05,Autoplayed: user action: None; ,Black Mirror: Season 3: Men Against Fire (Episode 5),,Sony PS4,00:00:37,Not latest view,US (United States)
Brad,2017-04-29 12:02:49,00:15:37,Autoplayed: user action: Unspecified; ,"Archer: Season 3: Heart of Archness, Part 1 (Episode 1)",,Sony PS4,00:21:10,00:21:10,US (United States)
Brad,2017-04-28 01:32:45,00:05:48,,The Office (U.S.): Season 5: Michael Scott Paper Company (Episode 23),,Sony PS4,00:05:54,Not latest view,US (United States)
Brad,2017-04-28 01:11:19,00:21:07,,The Office (U.S.): Season 5: Dream Team (Episode 22),,Sony PS4,00:21:09,00:21:09,US (United States)
Brad,2017-04-28 00:50:01,00:21:18,,The Office (U.S.): Season 5: Two Weeks (Episode 21),,Sony PS4,00:21:18,00:21:18,US (United States)
Brad,2017-04-28 00:28:38,00:21:22,,The Office (U.S.): Season 5: New Boss (Episode 20),,Sony PS4,00:21:22,00:21:22,US (United States)
Brad,2017-04-28 00:07:16,00:21:21,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 5: Golden Ticket (Episode 19),,Sony PS4,00:21:21,00:21:21,US (United States)
